id:id,city:string,state,country:string
4484,city6,state4,country0
4485,city2,state8,country4
4486,city3,state8,country2
4487,city15,state7,country2
4488,city0,state7,country0
4489,city17,state6,country2
4490,city2,state4,country2
4491,city6,state3,country3
4492,city9,state1,country0
4493,city12,state2,country2
4494,city12,state6,country3
4495,city0,state6,country2
4496,city8,state7,country3
4497,city1,state7,country3
4498,city4,state9,country2
4499,city9,state4,country1
4500,city15,state4,country1
4501,city13,state6,country4
4502,city1,state1,country0
4503,city7,state1,country3
4504,city11,state3,country1
4505,city9,state7,country0
4506,city0,state0,country4
4507,city9,state1,country4
4508,city6,state9,country3
4509,city19,state1,country3
4510,city8,state5,country3
4511,city16,state9,country3
4512,city6,state3,country0
4513,city17,state5,country3
4514,city8,state6,country0
4515,city2,state5,country1
4516,city13,state9,country4
4517,city2,state9,country0
4518,city0,state2,country3
4519,city17,state9,country2
4520,city13,state9,country2
4521,city4,state2,country4
4522,city13,state8,country0
4523,city11,state4,country1
4524,city15,state9,country3
4525,city8,state1,country3
4526,city7,state0,country2
4527,city18,state3,country3
4528,city17,state8,country2
4529,city17,state5,country0
4530,city3,state4,country1
4531,city13,state9,country3
4532,city6,state6,country1
4533,city4,state5,country0
4534,city9,state5,country3
4535,city2,state2,country2
4536,city6,state1,country0
4537,city10,state1,country4
4538,city5,state7,country1
4539,city9,state7,country4
4540,city6,state4,country4
4541,city16,state0,country1
4542,city19,state7,country1
4543,city5,state4,country0
4544,city17,state7,country0
4545,city10,state5,country2
4546,city15,state4,country3
4547,city2,state5,country0
4548,city10,state8,country0
4549,city19,state2,country4
4550,city6,state6,country1
4551,city14,state3,country2
4552,city0,state1,country0
4553,city18,state1,country2
4554,city19,state5,country2
4555,city17,state9,country3
4556,city17,state2,country3
4557,city8,state6,country4
4558,city10,state3,country4
4559,city17,state4,country2
4560,city5,state9,country3
4561,city15,state8,country4
4562,city11,state8,country3
4563,city5,state5,country1
4564,city18,state2,country4
4565,city7,state9,country4
4566,city5,state5,country1
4567,city14,state5,country3
4568,city3,state6,country3
4569,city2,state7,country2
4570,city14,state0,country2
4571,city10,state1,country2
4572,city6,state3,country3
4573,city0,state7,country4
4574,city15,state0,country4
4575,city15,state5,country3
4576,city10,state7,country0
4577,city18,state1,country1
4578,city6,state4,country1
4579,city12,state6,country3
4580,city16,state9,country3
4581,city1,state2,country0
4582,city15,state4,country3
4583,city7,state9,country2
4584,city19,state5,country0
4585,city3,state4,country2
4586,city18,state0,country2
4587,city8,state6,country2
4588,city10,state9,country1
4589,city14,state3,country4
4590,city19,state4,country2
4591,city3,state8,country1
4592,city7,state5,country3
4593,city13,state4,country4
4594,city17,state5,country3
4595,city3,state3,country4
4596,city17,state0,country1
4597,city15,state6,country1
4598,city17,state3,country1
4599,city14,state5,country0
4600,city0,state7,country1
4601,city6,state6,country3
4602,city8,state1,country0
4603,city15,state4,country1
4604,city1,state3,country3
4605,city8,state4,country4
4606,city6,state8,country3
4607,city1,state0,country3
4608,city9,state1,country4
4609,city3,state0,country0
4610,city13,state2,country0
4611,city15,state2,country3
4612,city0,state3,country2
4613,city13,state5,country4
4614,city16,state4,country1
4615,city9,state6,country3
4616,city9,state9,country4
4617,city8,state9,country2
4618,city12,state1,country3
4619,city5,state2,country4
4620,city0,state7,country1
4621,city1,state4,country0
4622,city19,state5,country0
4623,city19,state1,country4
4624,city16,state4,country0
4625,city0,state3,country0
4626,city0,state8,country2
4627,city10,state9,country4
4628,city9,state1,country0
4629,city15,state5,country4
4630,city18,state3,country2
4631,city14,state6,country2
4632,city7,state3,country1
4633,city7,state2,country0
4634,city7,state4,country2
4635,city6,state3,country3
4636,city11,state0,country0
4637,city6,state3,country0
4638,city5,state8,country0
4639,city10,state4,country4
4640,city8,state2,country0
4641,city15,state9,country3
4642,city8,state5,country0
4643,city19,state1,country0
4644,city5,state9,country1
4645,city17,state8,country2
4646,city9,state6,country4
4647,city19,state1,country2
4648,city16,state3,country2
4649,city13,state9,country2
4650,city13,state0,country2
4651,city1,state9,country0
4652,city7,state2,country1
4653,city17,state8,country3
4654,city9,state2,country2
4655,city16,state6,country2
4656,city4,state5,country3
4657,city3,state0,country3
4658,city16,state2,country3
4659,city3,state4,country1
4660,city17,state3,country0
4661,city5,state0,country3
4662,city10,state8,country3
4663,city8,state1,country2
4664,city17,state8,country3
4665,city15,state9,country3
4666,city18,state8,country2
4667,city7,state2,country1
4668,city5,state7,country4
4669,city10,state5,country4
4670,city15,state1,country4
4671,city11,state9,country4
4672,city9,state7,country0
4673,city13,state6,country1
4674,city5,state6,country1
4675,city19,state7,country1
4676,city18,state0,country2
4677,city17,state4,country1
4678,city17,state5,country3
4679,city13,state9,country1
4680,city2,state0,country0
4681,city3,state1,country1
4682,city8,state6,country0
4683,city3,state3,country0
4684,city13,state1,country2
4685,city15,state6,country2
4686,city9,state6,country3
4687,city3,state9,country4
4688,city19,state5,country4
4689,city13,state3,country3
4690,city12,state5,country1
4691,city4,state0,country4
4692,city0,state6,country0
4693,city4,state2,country1
4694,city8,state9,country4
4695,city17,state2,country1
4696,city19,state5,country3
4697,city4,state5,country2
4698,city18,state6,country0
4699,city15,state1,country2
4700,city19,state8,country3
4701,city1,state1,country4
4702,city9,state7,country2
4703,city4,state9,country0
4704,city3,state7,country1
4705,city16,state6,country1
4706,city12,state8,country1
4707,city16,state7,country3
4708,city14,state0,country4
4709,city6,state0,country2
4710,city7,state1,country1
4711,city14,state3,country1
4712,city4,state5,country4
4713,city9,state2,country1
4714,city9,state6,country0
4715,city19,state3,country4
4716,city19,state1,country4
4717,city10,state2,country0
4718,city18,state2,country2
4719,city12,state0,country1
4720,city8,state4,country2
4721,city14,state1,country4
4722,city16,state3,country1
4723,city7,state6,country4
4724,city3,state2,country0
4725,city6,state4,country0
4726,city18,state6,country4
4727,city12,state6,country4
4728,city7,state3,country4
4729,city9,state6,country1
4730,city14,state2,country2
4731,city4,state4,country3
4732,city0,state2,country0
4733,city17,state3,country3
4734,city5,state8,country2
4735,city2,state0,country1
4736,city19,state1,country1
4737,city2,state1,country4
4738,city7,state6,country0
4739,city5,state9,country4
4740,city16,state5,country1
4741,city12,state1,country2
4742,city19,state7,country1
4743,city9,state9,country1
4744,city9,state1,country4
4745,city3,state8,country2
4746,city7,state9,country4
4747,city9,state0,country1
4748,city8,state8,country3
4749,city13,state5,country3
4750,city12,state9,country4
4751,city0,state1,country2
4752,city15,state8,country1
4753,city10,state3,country2
4754,city0,state6,country2
4755,city8,state8,country4
4756,city13,state3,country3
4757,city8,state9,country4
4758,city13,state1,country0
4759,city12,state2,country0
4760,city8,state8,country3
4761,city4,state0,country1
4762,city12,state7,country3
4763,city15,state6,country3
4764,city0,state5,country0
4765,city17,state5,country3
4766,city18,state7,country1
4767,city13,state0,country3
4768,city14,state7,country0
4769,city9,state3,country0
4770,city11,state7,country0
4771,city11,state9,country4
4772,city10,state1,country0
4773,city17,state6,country2
4774,city0,state5,country3
4775,city4,state1,country4
4776,city8,state5,country3
4777,city18,state3,country2
4778,city8,state0,country2
4779,city5,state0,country1
4780,city15,state9,country1
4781,city14,state7,country4
4782,city4,state5,country2
4783,city14,state0,country1
4784,city17,state0,country4
4785,city5,state8,country2
4786,city2,state9,country3
4787,city13,state5,country0
4788,city4,state5,country2
4789,city9,state0,country1
4790,city5,state2,country4
4791,city4,state6,country2
4792,city19,state5,country0
4793,city12,state5,country2
4794,city13,state2,country0
4795,city0,state4,country3
4796,city6,state6,country0
4797,city13,state1,country4
4798,city13,state5,country3
4799,city2,state9,country4
4800,city8,state7,country4
4801,city15,state5,country3
4802,city2,state6,country4
4803,city1,state9,country3
4804,city1,state4,country3
4805,city18,state1,country2
4806,city13,state5,country0
4807,city0,state9,country4
4808,city2,state1,country2
4809,city0,state9,country3
4810,city5,state5,country0
4811,city14,state1,country1
4812,city17,state1,country4
4813,city5,state8,country3
4814,city7,state5,country4
4815,city5,state2,country1
4816,city1,state0,country4
4817,city4,state0,country1
4818,city12,state9,country4
4819,city3,state8,country2
4820,city1,state4,country2
4821,city6,state3,country3
4822,city18,state6,country0
4823,city14,state6,country3
4824,city9,state2,country1
4825,city8,state5,country3
4826,city11,state8,country4
4827,city2,state2,country2
4828,city2,state8,country3
4829,city17,state6,country3
4830,city13,state4,country0
4831,city17,state3,country3
4832,city7,state2,country2
4833,city17,state3,country2
4834,city14,state0,country2
4835,city10,state6,country4
4836,city15,state9,country2
4837,city7,state0,country1
4838,city15,state4,country1
4839,city3,state5,country0
4840,city15,state8,country4
4841,city13,state1,country4
4842,city18,state9,country4
4843,city7,state1,country4
4844,city0,state5,country0
4845,city0,state1,country0
4846,city5,state1,country0
4847,city18,state0,country2
4848,city11,state0,country0
4849,city7,state5,country2
4850,city1,state3,country0
4851,city9,state3,country1
4852,city11,state7,country0
4853,city9,state8,country4
4854,city0,state5,country0
4855,city3,state1,country4
4856,city18,state5,country1
4857,city15,state4,country1
4858,city1,state0,country0
4859,city8,state3,country0
4860,city18,state2,country3
4861,city7,state4,country3
4862,city19,state7,country2
4863,city11,state3,country0
4864,city12,state5,country1
4865,city3,state3,country2
4866,city5,state4,country0
4867,city7,state9,country0
4868,city12,state0,country2
4869,city15,state0,country1
4870,city18,state2,country1
4871,city0,state2,country4
4872,city2,state6,country2
4873,city7,state6,country4
4874,city17,state0,country4
4875,city6,state1,country3
4876,city6,state1,country2
4877,city17,state0,country2
4878,city10,state6,country1
4879,city16,state4,country2
4880,city0,state0,country4
4881,city3,state9,country0
4882,city11,state0,country0
4883,city19,state6,country4
4884,city13,state0,country0
4885,city0,state2,country2
4886,city0,state3,country1
4887,city19,state0,country1
4888,city6,state3,country0
4889,city16,state2,country4
4890,city14,state0,country3
4891,city1,state6,country3
4892,city16,state8,country2
4893,city6,state8,country0
4894,city12,state6,country4
4895,city4,state6,country2
4896,city9,state2,country2
4897,city9,state3,country0
4898,city5,state0,country3
4899,city0,state8,country4
4900,city12,state3,country0
4901,city13,state0,country4
4902,city19,state0,country4
4903,city13,state3,country4
4904,city6,state1,country4
4905,city18,state3,country1
4906,city16,state6,country4
4907,city13,state4,country2
4908,city9,state8,country4
4909,city13,state2,country0
4910,city17,state6,country4
4911,city15,state0,country0
4912,city10,state5,country0
4913,city3,state5,country2
4914,city6,state1,country2
4915,city2,state0,country2
4916,city16,state3,country2
4917,city7,state6,country4
4918,city13,state9,country1
4919,city10,state0,country2
4920,city14,state7,country1
4921,city11,state3,country1
4922,city1,state9,country1
4923,city11,state1,country1
4924,city7,state6,country3
4925,city9,state9,country2
4926,city3,state4,country1
4927,city8,state3,country2
4928,city11,state0,country2
4929,city11,state1,country1
4930,city2,state0,country1
4931,city13,state3,country3
4932,city16,state4,country0
4933,city17,state7,country3
4934,city11,state2,country0
4935,city8,state5,country0
4936,city9,state9,country2
4937,city18,state7,country1
4938,city5,state1,country4
4939,city11,state9,country0
4940,city15,state7,country1
4941,city2,state3,country2
4942,city5,state8,country3
4943,city5,state5,country2
4944,city6,state7,country2
4945,city8,state4,country1
4946,city13,state2,country2
4947,city11,state3,country2
4948,city6,state8,country4
4949,city12,state1,country2
4950,city8,state8,country1
4951,city16,state2,country1
4952,city5,state9,country2
4953,city16,state2,country1
4954,city9,state2,country4
4955,city5,state9,country2
4956,city9,state3,country1
4957,city8,state9,country2
4958,city13,state4,country2
4959,city16,state9,country0
4960,city16,state0,country1
4961,city1,state3,country0
4962,city17,state7,country1
4963,city1,state4,country1
4964,city14,state7,country1
4965,city15,state8,country3
4966,city3,state0,country4
4967,city5,state4,country1
4968,city7,state5,country1
4969,city14,state7,country2
4970,city12,state1,country4
4971,city13,state1,country2
4972,city7,state0,country2
4973,city16,state9,country1
4974,city18,state7,country0
4975,city4,state8,country4
4976,city17,state2,country0
4977,city7,state0,country2
4978,city12,state6,country3
4979,city19,state0,country1
4980,city17,state0,country1
4981,city12,state3,country0
4982,city4,state6,country3
4983,city18,state6,country4
4984,city5,state0,country0
4985,city10,state4,country3
4986,city18,state1,country3
4987,city12,state0,country2
4988,city7,state9,country0
4989,city11,state8,country1
4990,city1,state0,country3
4991,city1,state5,country2
4992,city15,state9,country2
4993,city6,state0,country2
4994,city19,state7,country3
4995,city15,state0,country0
4996,city15,state7,country1
4997,city3,state3,country1
4998,city19,state8,country1
4999,city5,state2,country3
5000,city16,state2,country1
5001,city17,state1,country1
5002,city8,state7,country3
5003,city3,state3,country2
5004,city19,state9,country3
5005,city10,state7,country3
5006,city16,state2,country4
5007,city9,state1,country1
5008,city15,state3,country2
5009,city13,state1,country2
5010,city8,state3,country4
5011,city17,state5,country3
5012,city4,state7,country3
5013,city13,state6,country2
5014,city6,state8,country2
5015,city10,state4,country3
5016,city10,state4,country1
5017,city10,state2,country2
5018,city3,state6,country2
5019,city0,state3,country0
5020,city19,state4,country2
5021,city7,state5,country4
5022,city12,state4,country1
5023,city2,state0,country1
5024,city1,state5,country0
5025,city1,state0,country3
5026,city6,state8,country4
5027,city13,state9,country1
5028,city7,state5,country2
5029,city2,state4,country1
5030,city12,state0,country2
5031,city11,state0,country4
5032,city17,state3,country3
5033,city12,state7,country4
5034,city5,state5,country2
5035,city0,state0,country3
5036,city4,state7,country1
5037,city18,state9,country1
5038,city0,state6,country1
5039,city15,state3,country4
5040,city13,state7,country4
5041,city9,state4,country1
5042,city14,state7,country4
5043,city3,state6,country2
5044,city2,state4,country1
5045,city17,state3,country4
5046,city17,state5,country0
5047,city0,state6,country4
5048,city5,state8,country0
5049,city12,state1,country0
5050,city8,state9,country4
5051,city1,state2,country4
5052,city14,state8,country0
5053,city18,state4,country0
5054,city2,state6,country0
5055,city4,state0,country2
5056,city12,state7,country1
5057,city2,state9,country1
5058,city9,state9,country0
5059,city7,state4,country0
5060,city15,state4,country4
5061,city13,state4,country2
5062,city13,state6,country3
5063,city2,state1,country0
5064,city2,state2,country1
5065,city16,state1,country1
5066,city12,state9,country3
5067,city15,state9,country0
5068,city9,state7,country0
5069,city5,state3,country3
5070,city7,state4,country0
5071,city3,state1,country3
5072,city4,state0,country4
5073,city6,state8,country4
5074,city10,state4,country0
5075,city15,state1,country3
5076,city10,state2,country0
5077,city13,state2,country4
5078,city8,state4,country4
5079,city11,state7,country3
5080,city17,state1,country0
5081,city8,state4,country2
5082,city3,state6,country0
5083,city12,state3,country3
5084,city14,state6,country2
5085,city4,state2,country4
5086,city18,state4,country2
5087,city13,state1,country1
5088,city2,state4,country4
5089,city12,state2,country1
5090,city2,state0,country2
5091,city14,state7,country0
5092,city3,state7,country0
5093,city1,state7,country3
5094,city3,state9,country3
5095,city19,state2,country1
5096,city7,state2,country1
5097,city2,state1,country1
5098,city5,state3,country3
5099,city4,state8,country0
5100,city12,state7,country1
5101,city2,state2,country2
5102,city8,state6,country3
5103,city3,state0,country1
5104,city14,state3,country1
5105,city1,state5,country1
5106,city19,state7,country2
5107,city11,state3,country3
5108,city3,state9,country2
5109,city0,state5,country4
5110,city13,state8,country4
5111,city10,state5,country4
5112,city9,state9,country3
5113,city3,state8,country0
5114,city15,state2,country2
5115,city11,state3,country1
5116,city4,state8,country0
5117,city14,state0,country1
5118,city1,state7,country0
5119,city16,state5,country2
5120,city3,state0,country1
5121,city8,state2,country2
5122,city17,state4,country2
5123,city12,state5,country3
5124,city15,state9,country4
5125,city5,state9,country1
5126,city5,state4,country3
5127,city7,state3,country2
5128,city13,state7,country4
5129,city1,state0,country0
5130,city1,state5,country4
5131,city14,state4,country1
5132,city6,state3,country3
5133,city10,state7,country0
5134,city0,state7,country0
5135,city3,state4,country1
5136,city9,state7,country0
5137,city8,state7,country3
5138,city0,state0,country3
5139,city15,state9,country4
5140,city10,state4,country2
5141,city1,state4,country0
5142,city6,state9,country4
5143,city4,state2,country0
5144,city9,state1,country2
5145,city2,state0,country2
5146,city7,state3,country2
5147,city11,state1,country1
5148,city18,state4,country2
5149,city7,state1,country3
5150,city12,state4,country0
5151,city17,state5,country2
5152,city14,state8,country1
5153,city2,state5,country3
5154,city3,state1,country4
5155,city14,state6,country3
5156,city14,state3,country4
5157,city5,state6,country3
5158,city4,state7,country2
5159,city11,state6,country1
5160,city4,state7,country0
5161,city3,state4,country3
5162,city17,state7,country4
5163,city12,state9,country1
5164,city1,state3,country0
5165,city3,state2,country4
5166,city19,state5,country1
5167,city14,state2,country4
5168,city10,state7,country3
5169,city19,state6,country0
5170,city3,state1,country1
5171,city13,state2,country2
5172,city4,state6,country0
5173,city15,state1,country4
5174,city15,state6,country2
5175,city18,state5,country2
5176,city3,state3,country0
5177,city15,state9,country1
5178,city14,state4,country1
5179,city1,state1,country1
5180,city5,state5,country3
5181,city4,state5,country2
5182,city8,state9,country4
5183,city11,state7,country3
5184,city19,state2,country4
5185,city18,state0,country3
5186,city2,state0,country2
5187,city5,state9,country2
5188,city13,state0,country3
5189,city6,state1,country3
5190,city8,state0,country3
5191,city7,state0,country3
5192,city18,state0,country3
5193,city13,state7,country1
5194,city14,state7,country2
5195,city12,state5,country0
5196,city9,state4,country3
5197,city14,state5,country3
5198,city9,state4,country0
5199,city0,state7,country3
5200,city17,state9,country2
5201,city5,state4,country4
5202,city13,state0,country1
5203,city15,state9,country1
5204,city17,state0,country1
5205,city8,state8,country2
5206,city2,state6,country3
5207,city14,state5,country0
5208,city19,state6,country4
5209,city17,state5,country4
5210,city11,state3,country2
5211,city10,state9,country0
5212,city13,state6,country3
5213,city14,state6,country2
5214,city4,state9,country1
5215,city11,state3,country0
5216,city13,state9,country1
5217,city19,state1,country3
5218,city13,state2,country0
5219,city11,state4,country1
5220,city7,state9,country4
5221,city19,state1,country3
5222,city19,state0,country3
5223,city4,state0,country3
5224,city14,state9,country3
5225,city15,state4,country4
5226,city13,state5,country1
5227,city19,state0,country3
5228,city4,state6,country4
5229,city19,state8,country1
5230,city19,state6,country0
5231,city11,state2,country4
5232,city2,state3,country1
5233,city18,state2,country3
5234,city16,state6,country1
5235,city16,state3,country2
5236,city14,state5,country2
5237,city16,state9,country1
5238,city17,state8,country1
5239,city0,state6,country2
5240,city16,state1,country4
5241,city13,state1,country1
5242,city2,state3,country2
5243,city7,state1,country4
5244,city7,state4,country2
5245,city9,state7,country1
5246,city18,state2,country2
5247,city6,state0,country0
5248,city15,state4,country1
5249,city4,state1,country1
5250,city11,state7,country0
5251,city18,state1,country3
5252,city19,state3,country4
5253,city11,state3,country4
5254,city0,state0,country4
5255,city7,state3,country3
5256,city11,state9,country3
5257,city18,state7,country1
5258,city7,state3,country0
5259,city4,state0,country3
5260,city3,state4,country4
5261,city6,state7,country2
5262,city2,state4,country4
5263,city19,state7,country1
5264,city16,state2,country4
5265,city0,state8,country4
5266,city2,state7,country0
5267,city1,state6,country1
5268,city4,state7,country3
5269,city5,state0,country2
5270,city19,state1,country2
5271,city1,state1,country0
5272,city18,state6,country0
5273,city4,state9,country4
5274,city19,state4,country2
5275,city8,state9,country4
5276,city11,state7,country0
5277,city3,state0,country2
5278,city2,state5,country3
5279,city8,state4,country1
5280,city4,state4,country4
5281,city10,state3,country0
5282,city0,state4,country1
5283,city2,state2,country4
5284,city16,state3,country3
5285,city16,state1,country1
5286,city13,state4,country0
5287,city16,state0,country0
5288,city7,state3,country1
5289,city18,state6,country1
5290,city9,state1,country1
5291,city10,state7,country3
5292,city0,state9,country2
5293,city1,state9,country4
5294,city12,state7,country2
5295,city11,state1,country4
5296,city7,state5,country0
5297,city16,state3,country4
5298,city12,state2,country4
5299,city14,state4,country3
5300,city16,state5,country0
5301,city14,state1,country1
5302,city12,state5,country0
5303,city18,state8,country2
5304,city11,state4,country2
5305,city16,state0,country2
5306,city19,state1,country2
5307,city8,state4,country2
5308,city15,state2,country4
5309,city10,state6,country0
5310,city19,state6,country0
5311,city0,state9,country0
5312,city18,state4,country3
5313,city19,state4,country0
5314,city11,state1,country3
5315,city19,state6,country4
5316,city0,state1,country4
5317,city5,state9,country0
5318,city14,state4,country2
5319,city13,state5,country2
5320,city10,state1,country4
5321,city11,state5,country3
5322,city18,state6,country3
5323,city9,state3,country3
5324,city18,state6,country1
5325,city8,state0,country4
5326,city16,state9,country4
5327,city17,state2,country4
5328,city14,state1,country0
5329,city16,state7,country0
5330,city1,state2,country3
5331,city18,state9,country2
5332,city15,state3,country1
5333,city15,state1,country2
5334,city4,state2,country1
5335,city15,state4,country0
5336,city13,state1,country1
5337,city11,state8,country3
5338,city8,state4,country1
5339,city16,state5,country2
5340,city0,state8,country2
5341,city14,state8,country2
5342,city6,state7,country3
5343,city9,state0,country4
5344,city7,state7,country4
5345,city8,state7,country3
5346,city13,state2,country1
5347,city1,state2,country3
5348,city11,state8,country1
5349,city0,state8,country4
5350,city11,state1,country1
5351,city7,state8,country0
5352,city14,state4,country4
5353,city15,state7,country2
5354,city8,state5,country3
5355,city17,state0,country2
5356,city18,state4,country4
5357,city3,state5,country4
5358,city19,state2,country3
5359,city12,state0,country0
5360,city5,state7,country0
5361,city10,state3,country1
5362,city19,state1,country4
5363,city17,state0,country2
5364,city13,state4,country3
5365,city10,state9,country2
5366,city13,state1,country0
5367,city16,state0,country2
5368,city11,state5,country0
5369,city7,state5,country1
5370,city7,state9,country1
5371,city4,state0,country3
5372,city7,state5,country1
5373,city18,state9,country1
5374,city3,state8,country2
5375,city3,state1,country3
5376,city16,state4,country2
5377,city2,state6,country2
5378,city16,state7,country4
5379,city1,state0,country3
5380,city5,state6,country2
5381,city3,state1,country1
5382,city19,state4,country1
5383,city15,state5,country4
5384,city14,state0,country1
5385,city9,state2,country1
5386,city4,state0,country1
5387,city16,state2,country3
5388,city3,state5,country3
5389,city13,state6,country3
5390,city7,state6,country1
5391,city3,state5,country4
5392,city14,state3,country3
5393,city5,state0,country1
5394,city10,state3,country0
5395,city7,state8,country4
5396,city1,state4,country0
5397,city15,state7,country3
5398,city5,state9,country3
5399,city4,state3,country0
5400,city15,state1,country1
5401,city1,state7,country0
5402,city5,state8,country2
5403,city7,state7,country4
5404,city18,state7,country3
5405,city17,state5,country0
5406,city7,state1,country1
5407,city6,state9,country0
5408,city18,state2,country4
5409,city12,state1,country1
5410,city18,state0,country3
5411,city1,state6,country4
5412,city4,state4,country1
5413,city13,state0,country2
5414,city17,state0,country3
5415,city15,state7,country0
5416,city6,state7,country0
5417,city17,state4,country0
5418,city10,state4,country0
5419,city14,state0,country0
5420,city17,state8,country0
5421,city2,state8,country2
5422,city0,state7,country3
5423,city14,state7,country1
5424,city3,state9,country2
5425,city6,state2,country1
5426,city13,state8,country0
5427,city15,state5,country0
5428,city4,state8,country3
5429,city5,state3,country3
5430,city15,state9,country3
5431,city14,state8,country4
5432,city2,state0,country2
5433,city11,state0,country0
5434,city0,state2,country2
5435,city14,state3,country3
5436,city13,state9,country0
5437,city0,state8,country1
5438,city18,state5,country1
5439,city7,state6,country2
5440,city11,state9,country2
5441,city17,state9,country0
5442,city0,state3,country0
5443,city7,state2,country2
5444,city12,state9,country3
5445,city15,state0,country0
5446,city3,state4,country2
5447,city15,state9,country1
5448,city5,state2,country4
5449,city9,state2,country3
5450,city0,state8,country4
5451,city19,state9,country1
5452,city10,state4,country1
5453,city4,state1,country3
5454,city3,state5,country4
5455,city14,state7,country2
5456,city9,state7,country1
5457,city1,state0,country0
5458,city8,state0,country2
5459,city12,state9,country0
5460,city17,state7,country4
5461,city6,state4,country2
5462,city9,state3,country4
5463,city19,state3,country0
5464,city4,state3,country1
5465,city2,state1,country3
5466,city10,state2,country0
5467,city16,state0,country3
5468,city5,state9,country4
5469,city4,state7,country0
5470,city13,state6,country2
5471,city17,state4,country1
5472,city15,state9,country0
5473,city19,state8,country4
5474,city12,state2,country2
5475,city15,state9,country4
5476,city7,state5,country3
5477,city19,state8,country0
5478,city9,state9,country4
5479,city4,state5,country1
5480,city12,state1,country3
5481,city1,state5,country0
5482,city12,state9,country2
5483,city11,state1,country2
5484,city4,state6,country1
5485,city2,state5,country3
5486,city19,state5,country2
5487,city12,state6,country2
5488,city4,state1,country3
5489,city2,state7,country2
5490,city14,state2,country4
5491,city15,state3,country4
5492,city3,state2,country2
5493,city10,state4,country1
5494,city9,state5,country3
5495,city4,state6,country0
5496,city3,state8,country2
5497,city0,state2,country3
5498,city9,state1,country4
5499,city14,state9,country4
5500,city2,state5,country0
5501,city6,state7,country2
5502,city0,state2,country0
5503,city1,state6,country3
5504,city1,state7,country2
5505,city3,state3,country1
5506,city14,state7,country4
5507,city13,state9,country2
5508,city8,state3,country1
5509,city0,state8,country1
5510,city16,state6,country2
5511,city2,state0,country0
5512,city7,state3,country4
5513,city6,state6,country3
5514,city14,state2,country1
5515,city2,state0,country4
5516,city4,state0,country0
5517,city11,state5,country3
5518,city3,state6,country1
5519,city17,state7,country4
5520,city3,state5,country1
5521,city1,state7,country0
5522,city18,state4,country3
5523,city4,state3,country3
5524,city6,state3,country3
5525,city19,state0,country0
5526,city0,state2,country3
5527,city12,state0,country2
5528,city17,state4,country0
5529,city10,state5,country0
5530,city8,state5,country4
5531,city18,state1,country1
5532,city6,state6,country4
5533,city4,state7,country4
5534,city12,state7,country4
5535,city9,state9,country3
5536,city6,state0,country2
5537,city12,state0,country0
5538,city13,state9,country4
5539,city1,state7,country2
5540,city18,state9,country2
5541,city9,state2,country3
5542,city11,state3,country4
5543,city19,state3,country4
5544,city3,state0,country1
5545,city7,state4,country3
5546,city9,state9,country2
5547,city13,state7,country4
5548,city9,state2,country3
5549,city0,state3,country3
5550,city13,state2,country1
5551,city3,state9,country0
5552,city4,state2,country1
5553,city18,state3,country2
5554,city13,state9,country3
5555,city5,state8,country0
5556,city7,state6,country3
5557,city17,state5,country0
5558,city10,state4,country2
5559,city18,state5,country3
5560,city12,state4,country3
5561,city16,state1,country3
5562,city0,state9,country0
5563,city3,state2,country4
5564,city7,state4,country1
5565,city2,state9,country2
5566,city1,state0,country1
5567,city5,state7,country0
5568,city18,state2,country3
5569,city5,state9,country0
5570,city12,state0,country3
5571,city12,state9,country3
5572,city5,state5,country2
5573,city14,state4,country4
5574,city9,state8,country2
5575,city14,state6,country4
5576,city7,state1,country4
5577,city9,state6,country1
5578,city15,state5,country3
5579,city17,state1,country0
5580,city4,state9,country1
5581,city16,state6,country4
5582,city14,state8,country0
5583,city8,state0,country4
5584,city18,state9,country3
5585,city9,state5,country0
5586,city15,state1,country4
5587,city13,state4,country1
5588,city7,state0,country4
5589,city0,state9,country3
5590,city17,state9,country4
5591,city5,state6,country0
5592,city12,state2,country4
5593,city12,state8,country3
5594,city19,state4,country0
5595,city10,state3,country1
5596,city11,state0,country4
5597,city16,state7,country2
5598,city3,state6,country2
5599,city9,state1,country2
5600,city10,state9,country2
5601,city8,state8,country1
5602,city6,state8,country3
5603,city13,state6,country3
5604,city6,state2,country2
5605,city11,state7,country2
5606,city12,state0,country3
5607,city14,state0,country1
5608,city5,state9,country1
5609,city2,state6,country1
5610,city16,state2,country3
5611,city3,state5,country3
5612,city11,state6,country4
5613,city14,state8,country2
5614,city6,state0,country2
5615,city6,state4,country1
5616,city2,state5,country3
5617,city8,state7,country2
5618,city14,state8,country0
5619,city13,state7,country0
5620,city10,state0,country1
5621,city10,state1,country1
5622,city9,state7,country3
5623,city11,state1,country2
5624,city3,state6,country4
5625,city15,state7,country1
5626,city0,state4,country0
5627,city19,state6,country4
5628,city12,state9,country0
5629,city2,state4,country1
5630,city10,state5,country1
5631,city11,state4,country3
5632,city18,state0,country4
5633,city16,state2,country0
5634,city10,state1,country2
5635,city14,state3,country1
5636,city0,state2,country0
5637,city9,state5,country3
5638,city17,state3,country2
5639,city18,state8,country2
5640,city2,state4,country0
5641,city15,state5,country2
5642,city19,state0,country0
5643,city4,state8,country4
5644,city11,state3,country1
5645,city19,state2,country0
5646,city15,state4,country1
5647,city9,state9,country4
5648,city6,state3,country2
